the_geom,cartodb_id,objectid,date_inven,species,dbh,condition,site_type,site_width,wires,site_devel,site_size,notes,address,neighborho,collected_,planted_by,plant_date,scientific,family,genus,common,functional,size,edible,species_de
0101000020E61000007856609AB2A35EC09BA1BDFFB8C84640,217564,214564,2016-09-22 21:21:36+00,FR,6.4,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000049A25D0FACA45EC04B5EFBA52EC94640,217565,214565,2016-09-22 20:33:38+00,QU,9.2,Fair,strip,10.5,None,Improved,Large,,,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E61000000CBBB7C8CEA35EC0EC46DEEAD1C84640,217566,214566,2016-09-22 21:21:36+00,FR,8.4,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000000ADA4ED1D1A35EC05AE816E6D3C84640,217567,214567,2016-09-22 21:21:36+00,FR,8.1,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000070EC4048C4A45EC0E6D331445FC94640,217568,214568,2016-09-22 20:33:38+00,TI,13.7,Fair,strip,6.6,None,Improved,Large,,,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E610000089D3FAD3A5A35EC0D50EA89FA0C84640,217569,214569,2016-09-22 21:21:36+00,FR,10.1,Fair,strip,12.5,None,Improved,Large,,NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000407C76FBA3A35EC0444234609EC84640,217570,214570,2016-09-22 21:21:36+00,FR,12.4,Fair,strip,12.5,None,Improved,Large,,NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000002FFC27FEC0A45EC0E181CA1D50C94640,217571,214571,2016-09-22 20:33:38+00,TI,16.6,Fair,strip,6.6,None,Improved,Large,,,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E610000095C97DF09FA35EC0DBF68F9AA1C84640,217572,214572,2016-09-22 21:21:36+00,FR,7.6,Fair,strip,12.5,None,Improved,Large,,10299 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000319908FBA0A35EC04E5024FBA2C84640,217573,214573,2016-09-22 21:21:36+00,FR,4.4,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000006848D5A9BBA45EC0A9E7DBAA42C94640,217574,214574,2016-09-22 20:33:38+00,TI,14.3,Fair,strip,6.6,None,Improved,Large,,8599 NE ALDERWOOD RD,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E61000004CD8AA0DB4A35EC0BF1BCBB3BAC84640,217575,214575,2016-09-22 21:21:36+00,FR,8.1,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000E21D39CFB7A35EC01C4534A7BEC84640,217576,214576,2016-09-22 21:21:36+00,FR,8.1,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000A44AA551B9A35EC0819C653DC0C84640,217577,214577,2016-09-22 21:21:36+00,FR,6.7,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000FEAA57D7BAA35EC031A9C7B8C1C84640,217578,214578,2016-09-22 21:21:36+00,FR,8.2,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000B61A603ABCA35EC018E98A02C3C84640,217579,214579,2016-09-22 21:21:36+00,FR,7.6,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000A59C1BD5BDA35EC0ACB7AE64C4C84640,217580,214580,2016-09-22 21:21:36+00,FR,7.8,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000A2F43E1DC2A35EC087E3A134C8C84640,217581,214581,2016-09-22 21:21:36+00,FR,7.9,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000003DDCFD0EC9A35EC0309AEEB7CDC84640,217582,214582,2016-09-22 21:21:36+00,FR,7.1,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000007B171C7EDFA35EC0CFDD495A75C94640,217583,214583,2016-09-21 18:33:09+00,PY,5.6,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000917C482FE2A35EC096DB14CC76C94640,217584,214584,2016-09-21 18:33:09+00,PY,6.1,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000F2D65DA7E6A35EC00F84DF9473C94640,217585,214585,2016-09-21 18:33:09+00,PY,7.9,Fair,strip,8.4,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000051F76BCFEAA35EC0EF5D3B6674C94640,217586,214586,2016-09-21 18:33:09+00,PI,11.2,Good,median,55,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Pinus spp.,Pinaceae,Pinus,pine,CE,L,no,
0101000020E6100000A49DF603F0A35EC01606A37881C94640,217587,214587,2016-09-21 18:33:09+00,PY,8.9,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000BDA1C48CF6A35EC0BEF8FD147CC94640,217588,214588,2016-09-21 18:33:09+00,PY,8,Fair,strip,9.4,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000045A3E54EF5A35EC0C59F68567FC94640,217589,214589,2016-09-21 18:33:09+00,PY,9.9,Fair,strip,9.4,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000D41A685DF7A35EC0FE46DFAF80C94640,217590,214590,2016-09-21 18:33:09+00,PY,9,Fair,strip,8.2,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000047F2611F0EA45EC0789A7EDB8DC94640,217591,214591,2016-09-21 18:33:09+00,PAPE,7.5,Fair,strip,6.2,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Parrotia persica,Hamamelidaceae,Parrotia,Persian ironwood,BD,M,no,
0101000020E6100000AD8B90680FA45EC0B120DA3188C94640,217592,214592,2016-09-21 18:33:09+00,CA,10,Fair,cutout,4,None,Improved,Medium,<Null>,9600 NE CASCADES PKWY,PDX,staff,,,Carpinus spp.,Betulaceae,Carpinus,hornbeam,BD,M,no,
0101000020E61000003353E592C1A35EC07F84AD4028C94640,217595,214595,2016-09-21 18:33:09+00,ACRU,8.3,Fair,cutout,4,None,Improved,Medium,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000052906750C9A35EC016E4D0AA14C94640,217599,214599,2016-09-21 18:33:09+00,ACRU,7.9,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000082CE2FF6D7A35EC0C9CC6D9EEFC84640,217600,214600,2016-09-21 18:33:09+00,ACRU,6.5,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000029B5588BDAA35EC083ECCF1BE9C84640,217602,214602,2016-09-21 18:33:09+00,ACRU,6.5,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000669FA84CD0A35EC03ACB82F3F8C84640,217606,214606,2016-09-21 18:33:09+00,ACRU,7.6,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000FF56E7570CA45EC08BB3C51E9EC94640,217607,214607,2016-09-23 16:45:05+00,PY,5.4,Fair,median,10.5,None,Improved,Large,,9401 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000BD22CF5025A75EC0FE8AFE9BE1C94640,217630,214630,2016-09-23 16:31:53+00,ACRU,4.9,Fair,strip,4,Other,Improved,Medium,,5159 NE CORNFOOT RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000001FE979E502A45EC0717820E6AAC94640,217631,214631,2016-09-23 16:45:05+00,PI,15.5,Fair,curbtight,,None,Improved,Large,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pinus spp.,Pinaceae,Pinus,pine,CE,L,no,
0101000020E61000004017ED6901A45EC055F1CF88ADC94640,217632,214632,2016-09-23 16:45:05+00,PI,15.3,Fair,curbtight,,None,Improved,Large,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pinus spp.,Pinaceae,Pinus,pine,CE,L,no,
0101000020E6100000ADF102B0FDA35EC06AEE1A44B2C94640,217633,214633,2016-09-23 16:45:05+00,PI,11,Fair,curbtight,,None,Improved,Large,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pinus spp.,Pinaceae,Pinus,pine,CE,L,no,
0101000020E61000002C1040D9FCA35EC0CB8FC170B3C94640,217634,214634,2016-09-23 16:45:05+00,PI,15,Fair,curbtight,,None,Improved,Large,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pinus spp.,Pinaceae,Pinus,pine,CE,L,no,
0101000020E61000000243595BFFA35EC07B745472B8C94640,217635,214635,2016-09-23 16:45:05+00,ACRU,2.3,Fair,median,10.5,None,Improved,Large,,9401 NE CASCADES PKWY,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000AE38EA6900A45EC032C461F9B6C94640,217636,214636,2016-09-23 16:45:05+00,ACRU,2.3,Fair,median,10.5,None,Improved,Large,,9401 NE CASCADES PKWY,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000481F925B01A45EC0DE5BA840B5C94640,217637,214637,2016-09-23 16:45:05+00,PY,4.8,Fair,median,10.5,None,Improved,Large,,9401 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000069EA503004A45EC0BC1D2568B0C94640,217638,214638,2016-09-23 16:45:05+00,CA,8.9,Fair,median,10.5,None,Improved,Large,,9401 NE CASCADES PKWY,PDX,staff,,,Carpinus spp.,Betulaceae,Carpinus,hornbeam,BD,M,no,
0101000020E61000001DACE54805A45EC0F8939868AEC94640,217639,214639,2016-09-23 16:45:05+00,CA,8.5,Fair,median,10.5,None,Improved,Large,,9401 NE CASCADES PKWY,PDX,staff,,,Carpinus spp.,Betulaceae,Carpinus,hornbeam,BD,M,no,
0101000020E61000006064B4AB1BA75EC0CC1CD858E1C94640,217643,214643,2016-09-23 16:31:53+00,ACRU,8,Fair,strip,4,Other,Improved,Medium,,5159 NE CORNFOOT RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000008876107E09A45EC0B7AEAB60A5C94640,217644,214644,2016-09-23 16:45:05+00,PY,5.3,Fair,median,10.5,None,Improved,Large,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000008503DF600BA45EC06EF7058EA0C94640,217645,214645,2016-09-23 16:45:05+00,PY,5.2,Fair,median,10.5,None,Improved,Large,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000562D735621A75EC02D0D436DE1C94640,217682,214682,2016-09-23 16:31:53+00,ACRU,8.3,Fair,strip,4,Other,Improved,Medium,,5159 NE CORNFOOT RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
